,OBJECTID,YEAR_,STATE,AGENCY,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length
0,21440,2020.0,CA,2.0,11,1.0,1.0,109.6023,2020.0,733134.73046875,4179.74314204583
1,21441,2020.0,CA,2.0,2,1.0,1.0,685.585,2020.0,4578171.9140625,12399.3753905116
2,21442,2020.0,CA,2.0,14,1.0,1.0,27.30048,2020.0,182387.64453125,2119.19412003875
3,21443,2020.0,CA,2.0,9,1.0,1.0,12.93155,2020.0,86679.4453125,2029.52488137503
4,21444,2020.0,CA,2.0,18,1.0,1.0,10.31596,2020.0,70179.1328125,1342.74290294001
5,21445,2020.0,CA,2.0,14,1.0,1.0,36.70193,2020.0,244431.52734375,3012.19835361045
6,21446,2020.0,CA,5.0,14,1.0,1.0,376.9104,2020.0,2538316.87890625,9803.35036420332
7,21447,2020.0,CA,2.0,9,1.0,1.0,10.10221,2020.0,68043.03125,1425.98634226764
8,21448,2020.0,CA,2.0,5,1.0,1.0,33.97389,2020.0,230549.78125,2477.15181547552
9,21449,2020.0,CA,2.0,7,3.0,1.0,1309.09,2020.0,8877495.796875,15221.4105433282
10,21450,2020.0,CA,2.0,8,1.0,1.0,194.6603,2020.0,1296860.60546875,7757.24683769613
11,21451,2020.0,CA,2.0,8,1.0,1.0,22.6343,2020.0,150787.44140625,1693.89812956216
12,21452,2020.0,CA,2.0,5,1.0,1.0,55.32843,2020.0,373125.2734375,3143.53099864593
13,21453,2020.0,CA,2.0,1,3.0,1.0,705.546,2020.0,4770841.82421875,15226.0547698771
14,21454,2020.0,CA,5.0,11,1.0,1.0,532.7733,2020.0,3589054.9921875,10122.6892482165
15,21455,2020.0,CA,2.0,11,1.0,1.0,13.69472,2020.0,91856.8515625,1743.67087360593
16,21456,2020.0,CA,2.0,14,1.0,1.0,103.3316,2020.0,703657.63671875,5758.36450762757
17,21458,2020.0,CA,2.0,1,1.0,1.0,925.4019,2020.0,6307904.03515625,16613.4839078942
18,21459,2020.0,CA,2.0,1,1.0,1.0,260.1756,2020.0,1780346.8984375,7022.5749273688
19,21460,2020.0,CA,2.0,14,1.0,1.0,13.27956,2020.0,90049.49609375,1648.63306678697
20,21461,2020.0,CA,2.0,7,7.0,1.0,20.2083,2020.0,128343.16015625,1702.00092173474
21,21462,2020.0,CA,2.0,1,7.0,1.0,86553.46,2020.0,552318495.832031,255052.19325976
22,21463,2020.0,CA,2.0,9,7.0,1.0,1146.466,2020.0,7799786.21875,18184.117576066
23,21464,2020.0,CA,2.0,10,7.0,1.0,834.2442,2020.0,5727850.40234375,12821.8131524731
24,21465,2020.0,CA,2.0,1,4.0,1.0,65.00854,2020.0,439629.10546875,2611.28660931467
25,21466,2020.0,CA,2.0,2,1.0,1.0,150.4945,2020.0,1007057.359375,5675.64591642416
26,21467,2020.0,CA,2.0,4,2.0,1.0,158.8692,2020.0,1091466.07421875,5106.02978622489
27,21468,2020.0,CA,2.0,5,1.0,1.0,10.47374,2020.0,73476.59375,1526.38940102701
28,21469,2020.0,CA,2.0,2,1.0,1.0,101.4003,2020.0,711099.6328125,3753.85290462705
29,21470,2020.0,CA,2.0,14,1.0,1.0,155.273,2020.0,1064278.5625,6540.5836411781
30,21471,2020.0,CA,2.0,18,2.0,1.0,181.4404,2020.0,1264981.578125,10696.8165089719
31,21472,2020.0,CA,2.0,1,1.0,1.0,278.01,2020.0,1891689.640625,8954.96718822614
32,21473,2020.0,CA,2.0,1,1.0,1.0,730.4814,2020.0,4982413.30859375,12016.1387165403
33,21474,2020.0,CA,2.0,5,1.0,1.0,26.40666,2020.0,182659.89453125,2684.26888740404
34,21475,2020.0,CA,2.0,5,1.0,1.0,11.07413,2020.0,77436.8515625,1825.22881031916
35,21476,2020.0,CA,2.0,14,1.0,1.0,137.5814,2020.0,933389.9765625,4076.50403371119
36,21477,2020.0,CA,2.0,14,1.0,1.0,88.18584,2020.0,597747.51171875,4162.19845370167
37,21478,2020.0,CA,2.0,14,1.0,1.0,31.06108,2020.0,211492.52734375,3068.50147021768
38,21479,2020.0,CA,3.0,14,1.0,1.0,24.09784,2020.0,141579.51171875,2020.07946635197
39,21480,2020.0,CA,2.0,14,7.0,1.0,12469.21,2020.0,73125983.4492188,65362.593574509
40,21481,2020.0,CA,2.0,14,7.0,1.0,13694.53,2020.0,80671871.3554688,65838.8753839644
41,21482,2020.0,CA,2.0,14,7.0,1.0,6681.099,2020.0,39200475.4257813,52771.3654774732
42,21483,2020.0,CA,2.0,14,1.0,1.0,106.785,2020.0,729464.85546875,5533.23641586558
43,21484,2020.0,CA,2.0,10,1.0,1.0,71.94994,2020.0,480239.20703125,5784.25707851993
44,21485,2020.0,CA,2.0,2,1.0,1.0,30.02494,2020.0,201532.58984375,1974.73053588705
45,21486,2020.0,CA,7.0,14,6.0,1.0,28.57458,2020.0,192491.05859375,1971.42970744968
46,21487,2020.0,CA,2.0,14,1.0,1.0,39.86606,2020.0,265518.22265625,3532.94795756148
47,21488,2020.0,CA,2.0,5,1.0,1.0,15.85951,2020.0,105708.1484375,1604.873417568
48,21489,2020.0,CA,2.0,2,1.0,1.0,49.00878,2020.0,334118.92578125,3611.37866323512
49,21490,2020.0,CA,2.0,14,1.0,1.0,14.74074,2020.0,100343.90234375,1522.43747145293
50,21491,2020.0,CA,2.0,10,1.0,1.0,557.3061,2020.0,4060376.10546875,13506.566654708
51,21492,2020.0,CA,2.0,14,1.0,1.0,23.13611,2020.0,166418.6015625,2899.10965468715
52,21493,2020.0,CA,2.0,1,1.0,1.0,14.63708,2020.0,107366.6484375,1594.5625382492
53,21494,2020.0,CA,2.0,14,1.0,1.0,37.06404,2020.0,269098.08984375,2367.92669461882
54,21495,2020.0,CA,2.0,5,1.0,1.0,13.73043,2020.0,99819.98828125,1808.09866737109
55,21496,2020.0,CA,2.0,14,1.0,1.0,37.65027,2020.0,272468.98046875,2903.04477879321
56,21497,2020.0,CA,2.0,9,1.0,1.0,2857.605,2020.0,18547049.6132813,24671.3481628937
57,21498,2020.0,CA,2.0,9,1.0,1.0,1593.732,2020.0,10403242.5664063,16443.5169626775
58,21499,2020.0,CA,2.0,9,2.0,1.0,1398.004,2020.0,9143297.87109375,19226.9033482388
59,21500,2020.0,CA,3.0,14,1.0,1.0,165.1797,2020.0,1006161.8984375,7573.07340235202
60,21501,2020.0,CA,3.0,14,1.0,1.0,2884.41,2020.0,17566953.140625,21314.9720002712
61,21502,2020.0,CA,3.0,14,1.0,1.0,40.12797,2020.0,244002.3359375,3515.80880538401
62,21503,2020.0,CA,3.0,14,1.0,1.0,66.15605,2020.0,401194.109375,4069.53776735665
63,21504,2020.0,CA,3.0,14,1.0,1.0,233.0561,2020.0,1413545.8359375,7205.22539177275
64,21505,2020.0,CA,3.0,14,1.0,1.0,11.50082,2020.0,70018.6171875,1757.17078934541
65,21506,2020.0,CA,3.0,14,1.0,1.0,38.07296,2020.0,230876.078125,2953.05653052473
66,21507,2020.0,CA,1.0,1,1.0,1.0,421.4699,2020.0,2545329.9296875,8257.52921044911
67,21508,2020.0,CA,3.0,14,1.0,1.0,90.52191,2020.0,555702.69921875,3524.33323410794
68,21509,2020.0,CA,3.0,14,1.0,1.0,19.94945,2020.0,120367.2109375,1994.09461077206
69,21510,2020.0,CA,3.0,14,1.0,1.0,44.59859,2020.0,273941.765625,2299.93972550481
70,21511,2020.0,CA,3.0,14,1.0,1.0,34.71796,2020.0,210541.82421875,2535.84786668288
71,21512,2020.0,CA,3.0,14,1.0,1.0,10.84567,2020.0,66796.203125,1328.69379704804
72,21513,2020.0,CA,3.0,14,1.0,1.0,52.84681,2020.0,320521.6796875,3232.54810803707
73,21514,2020.0,CA,3.0,14,1.0,1.0,22.27073,2020.0,134343.5703125,2196.95767653307
74,21515,2020.0,CA,3.0,14,1.0,1.0,7750.637,2020.0,47373861.8789063,46920.3382001835
75,21516,2020.0,CA,2.0,2,1.0,1.0,82.1401,2020.0,530471.41796875,4659.65111822368
76,21517,2020.0,CA,2.0,11,1.0,1.0,2163.698,2020.0,13770400.1210938,16695.5256656117
77,21518,2020.0,CA,2.0,11,1.0,1.0,151.5495,2020.0,967344.703125,5184.74950648623
78,21519,2020.0,CA,2.0,11,1.0,1.0,48.12535,2020.0,309356.24609375,2971.1927925407
79,21520,2020.0,CA,2.0,7,1.0,1.0,398.4815,2020.0,2538309.84765625,14750.3034082579
80,21521,2020.0,CA,2.0,2,1.0,1.0,15.77986,2020.0,110504.72265625,2337.834048821
81,21522,2020.0,CA,2.0,5,1.0,1.0,57.78563,2020.0,406463.23046875,6053.00295155153
82,21523,2020.0,CA,2.0,7,1.0,1.0,16.629,2020.0,116484.6875,2867.55387802411
83,21524,2020.0,CA,3.0,2,1.0,1.0,695.4706,2020.0,4167186.67578125,18011.6201144937
84,21525,2020.0,CA,3.0,1,1.0,1.0,28.68455,2020.0,173213.078125,3330.0078902437
85,21526,2020.0,CA,3.0,14,1.0,1.0,17.29714,2020.0,103688.5078125,2112.36366216319
86,21527,2020.0,CA,3.0,2,1.0,1.0,12.15279,2020.0,73228.81640625,2428.6889848412
87,21528,2020.0,CA,2.0,9,1.0,1.0,339.4666,2020.0,2374022.140625,9206.19273342466
88,21529,2020.0,CA,2.0,5,1.0,1.0,13.27444,2020.0,93994.4921875,1973.21933085008
89,21530,2020.0,CA,2.0,8,1.0,1.0,10.29982,2020.0,72441.71875,1425.5013959596
90,21531,2020.0,CA,2.0,9,1.0,1.0,15.73703,2020.0,109947.4375,1828.76756766527
91,21532,2020.0,CA,2.0,14,1.0,1.0,169.5485,2020.0,1001062.0546875,5739.95944924869
92,21533,2020.0,CA,3.0,11,1.0,1.0,157.0178,2020.0,937233.71875,5267.79834483534
93,21534,2020.0,CA,3.0,2,1.0,1.0,28.75139,2020.0,173394.84765625,1724.02976094512
94,21535,2020.0,CA,3.0,11,1.0,1.0,77.05924,2020.0,461807.9296875,3887.79850999818
95,21536,2020.0,CA,3.0,14,1.0,1.0,10.23549,2020.0,61602.984375,1351.12687393326
96,21537,2020.0,CA,3.0,9,1.0,1.0,25.82244,2020.0,154580.9140625,1976.45196414771
97,21538,2020.0,CA,3.0,14,1.0,1.0,13.63339,2020.0,82188.75,1360.38213832814
98,21539,2020.0,CA,3.0,7,1.0,1.0,18.82918,2020.0,113445.00390625,2217.94200818258
99,21540,2020.0,CA,2.0,5,1.0,1.0,47.4296,2020.0,287161.296875,3280.43322587973
100,21541,2020.0,CA,2.0,10,6.0,1.0,1653.114,2020.0,10073813.296875,19675.8492383348
101,21542,2020.0,CA,2.0,14,1.0,1.0,434.291,2020.0,2636154.87109375,15280.5362273264
102,21543,2020.0,CA,2.0,2,1.0,1.0,33.05524,2020.0,203234.37109375,3411.53751134259
103,21544,2020.0,CA,2.0,10,1.0,1.0,567.0063,2020.0,3459823.296875,14090.6542839286
104,21545,2020.0,CA,2.0,2,1.0,1.0,152.5866,2020.0,928273.8125,4996.19994572629
105,21546,2020.0,CA,2.0,2,1.0,1.0,15.23254,2020.0,92896.53125,1633.05766999495
106,21547,2020.0,CA,2.0,2,1.0,1.0,24.21436,2020.0,148446.5703125,2849.76356329959
107,21548,2020.0,CA,2.0,10,7.0,1.0,2922.204,2020.0,17791770.4648438,37572.3294763485
108,21549,2020.0,CA,2.0,1,1.0,1.0,64.87589,2020.0,392548.40625,3325.65285162371
109,21550,2020.0,CA,2.0,10,1.0,1.0,184.9174,2020.0,1126390.40234375,4863.02681329539
110,21551,2020.0,CA,2.0,2,1.0,1.0,157.1149,2020.0,958376.8046875,5750.03558658446
111,21552,2020.0,CA,2.0,7,1.0,1.0,1962.329,2020.0,11977219.2695313,27175.7069459711
112,21553,2020.0,CA,2.0,14,1.0,1.0,22.70941,2020.0,137253.61328125,2046.48609844737
113,21554,2020.0,CA,2.0,10,1.0,1.0,18.42477,2020.0,112122.34765625,1440.23494562009
114,21555,2020.0,CA,2.0,11,6.0,1.0,33.28214,2020.0,203983.5859375,2251.94180831037
115,21556,2020.0,CA,2.0,10,1.0,1.0,323.1761,2020.0,1991152.84375,10759.2125955127
116,21557,2020.0,CA,2.0,1,1.0,1.0,20.435,2020.0,125110.83203125,1838.69410207139
117,21558,2020.0,CA,2.0,1,1.0,1.0,322.3367,2020.0,1972454.32421875,6142.23057789935
118,21559,2020.0,CA,2.0,2,1.0,1.0,53.15897,2020.0,324301.125,2960.1517174125
119,21560,2020.0,CA,2.0,14,3.0,1.0,56338.05,2020.0,393993433.347656,190609.169916148
120,21561,2020.0,CA,2.0,9,1.0,1.0,276.6583,2020.0,1931390.74609375,9622.19599073764
121,21562,2020.0,CA,2.0,7,1.0,1.0,1050.24,2020.0,6599440.1640625,13592.2228082149
122,21563,2020.0,CA,2.0,15,1.0,1.0,117.2348,2020.0,733209.328125,5251.15750863102
123,21564,2020.0,CA,2.0,10,1.0,1.0,223.8869,2020.0,1381668.3203125,6273.75513189477
124,21565,2020.0,CA,2.0,9,1.0,1.0,118.7805,2020.0,707587.08984375,5085.81563825501
125,21566,2020.0,CA,2.0,10,6.0,1.0,47.27253,2020.0,279545.1015625,3559.13629728543
126,21567,2020.0,CA,2.0,11,1.0,1.0,10.81982,2020.0,75886.625,1545.97998252535
127,21568,2020.0,CA,2.0,7,1.0,1.0,133.2995,2020.0,933421.05078125,9483.09342367987
128,21569,2020.0,CA,2.0,2,1.0,1.0,5062.198,2020.0,33560841.7539063,31944.6719386229
129,21570,2020.0,CA,2.0,2,1.0,1.0,28.27121,2020.0,188749.98828125,1949.28488036288
130,21571,2020.0,CA,2.0,10,1.0,1.0,17.10545,2020.0,119773.07421875,2050.81824293329
131,21572,2020.0,CA,2.0,3,1.0,1.0,740.1123,2020.0,4886122.640625,15488.6603636983
132,21573,2020.0,CA,2.0,9,1.0,1.0,509.1472,2020.0,3365238.55078125,10408.3486832679
133,21574,2020.0,CA,2.0,11,1.0,1.0,42.87516,2020.0,264731.4375,2238.83330918882
134,21575,2020.0,CA,2.0,7,1.0,1.0,21.7087,2020.0,137924.62890625,1565.04846423519
135,21576,2020.0,CA,2.0,2,1.0,1.0,31.95898,2020.0,199029.63671875,2149.26485259887
136,21577,2020.0,CA,2.0,9,1.0,1.0,44.13896,2020.0,278570.2734375,3468.79641355981
137,21578,2020.0,CA,2.0,1,2.0,1.0,2120.98,2020.0,13134178.9335938,20374.5168819747
138,21579,2020.0,CA,2.0,2,1.0,1.0,65.94609,2020.0,416526.96484375,3621.5883750093
139,21580,2020.0,CA,2.0,14,2.0,1.0,29666.96,2020.0,184633612.402344,113981.402275566
140,21581,2020.0,CA,2.0,11,1.0,1.0,26.95898,2020.0,167316.2421875,1946.58446633906
141,21582,2020.0,CA,2.0,7,1.0,1.0,26.59245,2020.0,168936.41796875,2418.98911378323
142,21583,2020.0,CA,2.0,11,1.0,1.0,11.4255,2020.0,72166.1015625,1779.66410363289
143,21584,2020.0,CA,2.0,2,1.0,1.0,13.09678,2020.0,82632.57421875,1596.15051546405
144,21585,2020.0,CA,2.0,1,1.0,1.0,20.48829,2020.0,126743.31640625,1688.9888836915
145,21586,2020.0,CA,2.0,11,1.0,1.0,13.25112,2020.0,88455.00390625,1534.42229322331
146,21587,2020.0,CA,2.0,3,1.0,1.0,46.58341,2020.0,308142.91015625,3134.08453331294
147,21588,2020.0,CA,2.0,10,1.0,1.0,14.42604,2020.0,95882.97265625,2402.69016742963
148,21589,2020.0,CA,2.0,5,1.0,1.0,88.69255,2020.0,582787.0078125,6146.40818299476
149,21590,2020.0,CA,2.0,9,1.0,1.0,21.81627,2020.0,144216.94921875,1873.86696652343
150,21591,2020.0,CA,2.0,2,1.0,1.0,24.49597,2020.0,151625.8359375,2109.64549140744
151,21592,2020.0,CA,2.0,11,1.0,1.0,18.3533,2020.0,116118.16015625,1399.69305050089
152,21593,2020.0,CA,2.0,14,1.0,1.0,10.92989,2020.0,69080.4765625,1436.73006419566
153,21594,2020.0,CA,2.0,2,1.0,1.0,230.3548,2020.0,1424371.15234375,5835.15003699961
154,21595,2020.0,CA,2.0,10,7.0,1.0,6996.944,2020.0,43813350.5039063,55600.12331822
155,21596,2020.0,CA,2.0,2,1.0,1.0,22.66812,2020.0,139948.171875,1915.84854178667
156,21597,2020.0,CA,2.0,8,1.0,1.0,32.20207,2020.0,200531.37890625,2582.13548687018
157,21598,2020.0,CA,2.0,14,1.0,1.0,1485.075,2020.0,9360859.671875,16996.4970121807
158,21599,2020.0,CA,2.0,14,1.0,1.0,43.21143,2020.0,267048.33984375,2652.84524639272
159,21600,2020.0,CA,2.0,14,1.0,1.0,39.91976,2020.0,250837.09375,2822.62352539148
160,21601,2020.0,CA,2.0,11,1.0,1.0,21.76851,2020.0,135336.3046875,2165.33436764987
161,21602,2020.0,CA,2.0,2,1.0,1.0,33.09181,2020.0,207268.6953125,3239.20552422538
162,21603,2020.0,CA,2.0,11,1.0,1.0,338.1396,2020.0,2094725.046875,7785.79956099929
163,21604,2020.0,CA,2.0,1,7.0,1.0,50213.82,2020.0,314948093.957031,188233.155878169
164,21605,2020.0,CA,2.0,11,1.0,1.0,27.80219,2020.0,176097.05859375,2666.98628310059
165,21606,2020.0,CA,2.0,7,1.0,1.0,51.16013,2020.0,322586.078125,3336.97262976126
166,21607,2020.0,CA,2.0,11,1.0,1.0,210.5436,2020.0,1313615.35546875,6469.82106210411
167,21608,2020.0,CA,2.0,10,1.0,1.0,895.4044,2020.0,5605739.77734375,12797.6740050256
168,21609,2020.0,CA,2.0,4,1.0,1.0,194.558,2020.0,1201839.72265625,6820.75933013876
169,21610,2020.0,CA,3.0,14,7.0,1.0,2188.634,2020.0,13059172.328125,19186.8294309377
170,21611,2020.0,CA,3.0,14,7.0,1.0,802.5537,2020.0,4788548.14453125,13860.1064982586
171,21612,2020.0,CA,3.0,14,6.0,1.0,298.9597,2020.0,1778128.5859375,6564.64020703507
172,21613,2020.0,CA,3.0,14,7.0,1.0,39.82645,2020.0,236398.92578125,2695.47456642105
173,21614,2020.0,CA,3.0,14,7.0,1.0,16.061,2020.0,95454.09765625,1272.47214888137
174,21616,2020.0,CA,2.0,1,2.0,1.0,396824.5,2020.0,2545883718.76563,634336.338845716
175,21617,2020.0,CA,2.0,2,2.0,1.0,342.5213,2020.0,2186240.57421875,7516.04467008558
176,21618,2020.0,CA,2.0,8,2.0,1.0,5513.191,2020.0,35060829.5039063,45170.9785570476
177,21619,2020.0,CA,2.0,9,1.0,1.0,46.38861,2020.0,270454.58203125,2163.21152725135
178,21620,2020.0,CA,2.0,14,1.0,1.0,70.65142,2020.0,403717.03125,2918.53237968823
179,21621,2020.0,CA,2.0,14,1.0,1.0,79.95433,2020.0,458460.96875,4983.22669013041
180,21622,2020.0,CA,2.0,14,1.0,1.0,58.15114,2020.0,333622.3046875,4342.90269667345
181,21623,2020.0,CA,2.0,14,1.0,1.0,59.76928,2020.0,341525.91015625,4060.84130397682
182,21624,2020.0,CA,2.0,14,2.0,1.0,1085.7,2020.0,6394320.5859375,21111.0757464018
183,21626,2020.0,CA,2.0,7,7.0,1.0,91.579,2020.0,534893.16796875,3965.86275362473
184,21627,2020.0,CA,2.0,14,1.0,1.0,59.73152,2020.0,349042.78125,3773.59935198116
185,21628,2020.0,CA,2.0,4,7.0,1.0,1954.651,2020.0,11511422.7382813,19690.7828535255
186,21629,2020.0,CA,2.0,8,1.0,1.0,39.05026,2020.0,229655.66015625,6088.60631302228
187,21630,2020.0,CA,2.0,14,1.0,1.0,47.93214,2020.0,281870.625,3076.1779509646
188,21632,2020.0,CA,2.0,14,7.0,1.0,36.02038,2020.0,212564.4765625,3032.66853725906
189,21633,2020.0,CA,3.0,11,1.0,1.0,83.61877,2020.0,499137.76953125,3815.29825199733
190,21635,2020.0,CA,3.0,9,1.0,1.0,1525.536,2020.0,9101965.32421875,23117.5582574448
191,21636,2020.0,CA,3.0,14,7.0,1.0,320.8393,2020.0,1928676.69140625,12353.9659255893
192,21637,2020.0,CA,3.0,14,1.0,1.0,178.3116,2020.0,1066001.359375,6079.35151358337
193,21639,2020.0,CA,3.0,14,1.0,1.0,46.83757,2020.0,281528.85546875,2371.90873965361
194,21640,2020.0,CA,3.0,14,1.0,1.0,11.78609,2020.0,70801.65234375,1043.06249914957
195,21641,2020.0,CA,11.0,14,7.0,1.0,115998.0,2020.0,690091830.25,433313.073884562
196,21643,2020.0,CA,3.0,10,1.0,1.0,291.9492,2020.0,1750755.3046875,7290.87199216327
197,21644,2020.0,CA,3.0,5,1.0,1.0,12.85847,2020.0,77284.2890625,1617.63837654305
198,21645,2020.0,CA,3.0,14,1.0,1.0,12.39058,2020.0,74128.78125,1417.42955084624
199,21646,2020.0,CA,3.0,9,1.0,1.0,13.84105,2020.0,82643.65625,1485.44842318222
200,21647,2020.0,CA,3.0,7,7.0,1.0,128.1708,2020.0,759180.5546875,3681.25802473587
201,21648,2020.0,CA,2.0,7,1.0,1.0,62.40783,2020.0,388882.09375,5360.40790455591
202,21649,2020.0,CA,2.0,10,6.0,1.0,139.1295,2020.0,934300.1640625,4013.6961650726
203,21650,2020.0,CA,2.0,9,6.0,1.0,21.9246,2020.0,147766.66796875,2296.01738970867
204,21651,2020.0,CA,2.0,14,1.0,1.0,569.5134,2020.0,3854750.73828125,8133.10536119464
205,21652,2020.0,CA,2.0,10,6.0,1.0,64.28315,2020.0,426249.77734375,3286.3262971715
206,21653,2020.0,CA,2.0,10,6.0,1.0,25.58551,2020.0,172188.10546875,2419.23386339273
207,21654,2020.0,CA,2.0,10,6.0,1.0,86.66375,2020.0,576695.59765625,4835.89632302339
208,21655,2020.0,CA,2.0,10,6.0,1.0,22.23492,2020.0,149261.95703125,1451.68020997394
209,21656,2020.0,CA,2.0,2,6.0,1.0,11.93184,2020.0,78948.84765625,1614.56973556699
210,21657,2020.0,CA,2.0,10,6.0,1.0,17.90481,2020.0,117854.65234375,1821.15477228767
211,21658,2020.0,CA,2.0,11,6.0,1.0,26.56782,2020.0,174493.51171875,2879.0217080729
212,21659,2020.0,CA,2.0,14,1.0,1.0,20.42734,2020.0,137415.95703125,2058.55238679748
213,21660,2020.0,CA,2.0,11,6.0,1.0,21.10397,2020.0,138551.109375,1836.36067022308
214,21661,2020.0,CA,2.0,14,6.0,1.0,57.63135,2020.0,377416.69921875,3209.25136076177
215,21662,2020.0,CA,2.0,4,6.0,1.0,44.79775,2020.0,298307.8203125,2862.17747320788
216,21663,2020.0,CA,2.0,11,6.0,1.0,28.20186,2020.0,185579.5703125,2577.97804933996
217,21664,2020.0,CA,2.0,1,7.0,1.0,2360.251,2020.0,15621426.3203125,22388.5020060292
218,21665,2020.0,CA,2.0,1,7.0,1.0,55208.94,2020.0,366514226.371094,157572.908253266
219,21666,2020.0,CA,2.0,1,7.0,1.0,305351.9,2020.0,2027266568.11719,1008834.88444174
220,21667,2020.0,CA,2.0,14,7.0,1.0,67484.41,2020.0,447043238.957031,272074.173454487
221,21668,2020.0,CA,2.0,14,7.0,1.0,1841.0,2020.0,12174059.359375,16855.239545447
222,21669,2020.0,CA,2.0,2,6.0,1.0,159.6805,2020.0,1048803.6953125,4456.87791627852
223,21670,2020.0,CA,2.0,5,6.0,1.0,21.91274,2020.0,150780.51953125,1856.85693245878
224,21671,2020.0,CA,2.0,2,6.0,1.0,17.29441,2020.0,115108.828125,1342.05006595342
225,21672,2020.0,CA,3.0,1,1.0,1.0,16.94518,2020.0,110702.9921875,2153.50282067009
226,21673,2020.0,CA,5.0,9,8.0,1.0,959.2821,2020.0,5579077.5,15945.7034434688
227,21674,2020.0,CA,11.0,1,8.0,1.0,124.9983,2020.0,805416.37109375,10749.2026996505
228,21675,2020.0,CA,11.0,1,3.0,1.0,1367.078,2020.0,9939544.83984375,23649.397210532
229,21676,2020.0,CA,11.0,1,3.0,1.0,1034.795,2020.0,7439245.47265625,19543.3077463598
230,21677,2020.0,CA,11.0,1,7.0,1.0,3668.429,2020.0,23903367.40625,33018.521244009
231,21678,2020.0,CA,11.0,1,8.0,1.0,46720.91,2020.0,319860110.5625,132036.550482008
232,21679,2020.0,CA,11.0,1,7.0,1.0,29541.14,2020.0,205912404.46875,123134.86978424
233,21680,2020.0,CA,11.0,14,7.0,1.0,124527.4,2020.0,772950527.878906,255261.397082853
234,21681,2020.0,CA,11.0,4,3.0,1.0,2027.554,2020.0,14524107.9726563,35565.7575078034
235,21682,2020.0,CA,11.0,1,3.0,1.0,840.8506,2020.0,5256307.85546875,23325.4713101722
236,21683,2020.0,CA,11.0,1,1.0,1.0,318797.3,2020.0,2183903306.8125,515161.140670983
237,21684,2020.0,CA,11.0,1,7.0,1.0,170647.9,2020.0,1063135639.72266,897716.760534046
238,21685,2020.0,CA,11.0,14,7.0,1.0,1668.45,2020.0,11191288.7734375,27875.0337976843
239,21686,2020.0,CA,11.0,14,8.0,1.0,562.9138,2020.0,3497453.7734375,14566.2435185305
240,21687,2020.0,CA,11.0,14,8.0,1.0,93.22421,2020.0,625576.89453125,5586.63644554099
241,21688,2020.0,CA,11.0,14,8.0,1.0,379842.4,2020.0,2435747263.73438,1030210.52228472
242,21690,2020.0,CA,11.0,1,6.0,1.0,17.9241,2020.0,127838.66015625,1380.62054761722
243,21691,2020.0,CA,11.0,1,6.0,1.0,14.58706,2020.0,103093.44140625,1611.80841865329
244,21692,2020.0,CA,11.0,1,7.0,1.0,37.90358,2020.0,262137.03125,2710.74088527962
245,21693,2020.0,CA,11.0,14,7.0,1.0,654.6398,2020.0,4175193.84765625,10191.6384606484
246,21694,2020.0,CA,11.0,10,7.0,1.0,62.04057,2020.0,438504.7578125,4750.31909226175
247,21695,2020.0,CA,11.0,14,7.0,1.0,8871.938,2020.0,64904831.3125,108856.594837955
248,21696,2020.0,CA,11.0,7,1.0,1.0,11.43486,2020.0,78674.23046875,1866.90767195063
249,21697,2020.0,CA,11.0,1,6.0,1.0,228.8344,2020.0,1601273.64453125,5181.59324176875
250,21698,2020.0,CA,11.0,1,7.0,1.0,11.31372,2020.0,80661.515625,1486.61816907728
251,21699,2020.0,CA,11.0,2,1.0,1.0,39.70483,2020.0,271903.359375,5203.51892826598
252,21700,2020.0,CA,0.0,14,8.0,1.0,93.0484,2020.0,665132.99609375,6223.19517528885
253,21702,2020.0,CA,11.0,9,8.0,1.0,41.67092,2020.0,296706.41015625,3394.082272065
254,21703,2020.0,CA,11.0,11,8.0,1.0,413.5251,2020.0,2926304.91796875,10122.1959121227
255,21704,2020.0,CA,11.0,2,6.0,1.0,10.61657,2020.0,76484.9765625,1092.24649005035
256,21705,2020.0,CA,11.0,14,1.0,1.0,11.58482,2020.0,75798.24609375,2009.12333858213
257,21706,2020.0,CA,11.0,1,2.0,1.0,901.6728,2020.0,6213201.703125,14572.3653122299
258,21707,2020.0,CA,11.0,14,3.0,1.0,157429.9,2020.0,1152491339.65625,580102.551891632
259,21708,2020.0,CA,0.0,14,8.0,1.0,136.5928,2020.0,972429.71484375,6422.52573768249
260,21709,2020.0,CA,11.0,1,7.0,1.0,54.70824,2020.0,379644.0,4405.75499741744
261,21710,2020.0,CA,11.0,1,1.0,1.0,25.04811,2020.0,173300.7734375,2078.42295439814
262,21711,2020.0,CA,11.0,1,6.0,1.0,14.98823,2020.0,106066.84375,1875.80885943171
263,21712,2020.0,CA,11.0,18,8.0,1.0,215.5255,2020.0,1477447.48828125,7197.50481941087
264,21713,2020.0,CA,11.0,10,7.0,1.0,82.71301,2020.0,511365.8203125,4049.04263833323
265,21714,2020.0,CA,11.0,1,1.0,1.0,44.9006,2020.0,294576.66015625,6226.61187719424
266,21715,2020.0,CA,11.0,9,8.0,1.0,183.2128,2020.0,1088039.62109375,7953.74230629763
267,21716,2020.0,CA,11.0,14,7.0,1.0,30999.4,2020.0,185934914.699219,117870.197834675
